idExperiment;op1;op2;repetitions;randomRange;floatingNumbers;randomStrategy;result
4236;(x * (y + z));(x * y) + (x * z);1;5;2;0;1.0
4237;(x * (y + z));(x * y) + (x * z);1;5;2;1;0.0
4238;(x * (y + z));(x * y) + (x * z);1;5;2;2;1.0
4239;(x * (y + z));(x * y) + (x * z);1;5;5;0;1.0
4240;(x * (y + z));(x * y) + (x * z);1;5;5;1;1.0
4241;(x * (y + z));(x * y) + (x * z);1;5;5;2;1.0
4242;(x * (y + z));(x * y) + (x * z);1;5;50;0;1.0
4243;(x * (y + z));(x * y) + (x * z);1;5;50;1;1.0
4244;(x * (y + z));(x * y) + (x * z);1;5;50;2;0.0
4245;(x * (y + z));(x * y) + (x * z);1;10;0;0;0.0
4246;(x * (y + z));(x * y) + (x * z);1;10;0;1;1.0
4247;(x * (y + z));(x * y) + (x * z);1;10;0;2;0.0
4248;(x * (y + z));(x * y) + (x * z);1;10;1;0;1.0
4249;(x * (y + z));(x * y) + (x * z);1;10;1;1;1.0
4250;(x * (y + z));(x * y) + (x * z);1;10;1;2;1.0
4251;(x * (y + z));(x * y) + (x * z);1;10;2;0;1.0
4252;(x * (y + z));(x * y) + (x * z);1;10;2;1;1.0
4253;(x * (y + z));(x * y) + (x * z);1;10;2;2;1.0
4254;(x * (y + z));(x * y) + (x * z);1;10;5;0;1.0
4255;(x * (y + z));(x * y) + (x * z);1;10;5;1;0.0
4256;(x * (y + z));(x * y) + (x * z);1;10;5;2;1.0
4257;(x * (y + z));(x * y) + (x * z);1;10;50;0;1.0
4258;(x * (y + z));(x * y) + (x * z);1;10;50;1;0.0
4259;(x * (y + z));(x * y) + (x * z);1;10;50;2;1.0
4260;(x * (y + z));(x * y) + (x * z);1;100;0;0;1.0
4261;(x * (y + z));(x * y) + (x * z);1;100;0;1;1.0
4262;(x * (y + z));(x * y) + (x * z);1;100;0;2;1.0
4263;(x * (y + z));(x * y) + (x * z);1;100;1;0;1.0
4264;(x * (y + z));(x * y) + (x * z);1;100;1;1;1.0
4265;(x * (y + z));(x * y) + (x * z);1;100;1;2;1.0
4266;(x * (y + z));(x * y) + (x * z);1;100;2;0;1.0
4267;(x * (y + z));(x * y) + (x * z);1;100;2;1;1.0
4268;(x * (y + z));(x * y) + (x * z);1;100;2;2;1.0
4269;(x * (y + z));(x * y) + (x * z);1;100;5;0;1.0
4270;(x * (y + z));(x * y) + (x * z);1;100;5;1;0.0
4271;(x * (y + z));(x * y) + (x * z);1;100;5;2;0.0
4272;(x * (y + z));(x * y) + (x * z);1;100;50;0;1.0
4273;(x * (y + z));(x * y) + (x * z);1;100;50;1;0.0
4274;(x * (y + z));(x * y) + (x * z);1;100;50;2;1.0
4275;(x * (y + z));(x * y) + (x * z);1;10000;0;0;1.0
4276;(x * (y + z));(x * y) + (x * z);1;10000;0;1;0.0
4277;(x * (y + z));(x * y) + (x * z);1;10000;0;2;0.0
4278;(x * (y + z));(x * y) + (x * z);1;10000;1;0;0.0
4279;(x * (y + z));(x * y) + (x * z);1;10000;1;1;1.0
4280;(x * (y + z));(x * y) + (x * z);1;10000;1;2;1.0
4281;(x * (y + z));(x * y) + (x * z);1;10000;2;0;1.0
4282;(x * (y + z));(x * y) + (x * z);1;10000;2;1;0.0
4283;(x * (y + z));(x * y) + (x * z);1;10000;2;2;0.0
4284;(x * (y + z));(x * y) + (x * z);1;10000;5;0;0.0
4285;(x * (y + z));(x * y) + (x * z);1;10000;5;1;0.0
4286;(x * (y + z));(x * y) + (x * z);1;10000;5;2;1.0
4287;(x * (y + z));(x * y) + (x * z);1;10000;50;0;1.0
4288;(x * (y + z));(x * y) + (x * z);1;10000;50;1;1.0
4289;(x * (y + z));(x * y) + (x * z);1;10000;50;2;1.0
4290;(x * (y + z));(x * y) + (x * z);1;1000000;0;0;1.0
4291;(x * (y + z));(x * y) + (x * z);1;1000000;0;1;1.0
4292;(x * (y + z));(x * y) + (x * z);1;1000000;0;2;0.0
4293;(x * (y + z));(x * y) + (x * z);1;1000000;1;0;1.0
4294;(x * (y + z));(x * y) + (x * z);1;1000000;1;1;0.0
4295;(x * (y + z));(x * y) + (x * z);1;1000000;1;2;1.0
4296;(x * (y + z));(x * y) + (x * z);1;1000000;2;0;0.0
4297;(x * (y + z));(x * y) + (x * z);1;1000000;2;1;1.0
4298;(x * (y + z));(x * y) + (x * z);1;1000000;2;2;1.0
4299;(x * (y + z));(x * y) + (x * z);1;1000000;5;0;1.0
4300;(x * (y + z));(x * y) + (x * z);1;1000000;5;1;1.0
4301;(x * (y + z));(x * y) + (x * z);1;1000000;5;2;0.0
4302;(x * (y + z));(x * y) + (x * z);1;1000000;50;0;0.0
4303;(x * (y + z));(x * y) + (x * z);1;1000000;50;1;1.0
4304;(x * (y + z));(x * y) + (x * z);1;1000000;50;2;1.0
4305;(x * (y + z));(x * y) + (x * z);10;1;0;0;1.0
4306;(x * (y + z));(x * y) + (x * z);10;1;0;1;0.9
4307;(x * (y + z));(x * y) + (x * z);10;1;0;2;0.9
4308;(x * (y + z));(x * y) + (x * z);10;1;1;0;1.0
4309;(x * (y + z));(x * y) + (x * z);10;1;1;1;0.9
4310;(x * (y + z));(x * y) + (x * z);10;1;1;2;0.8
4311;(x * (y + z));(x * y) + (x * z);10;1;2;0;0.8
4312;(x * (y + z));(x * y) + (x * z);10;1;2;1;0.8
4313;(x * (y + z));(x * y) + (x * z);10;1;2;2;0.5
4314;(x * (y + z));(x * y) + (x * z);10;1;5;0;1.0
4315;(x * (y + z));(x * y) + (x * z);10;1;5;1;0.5
4316;(x * (y + z));(x * y) + (x * z);10;1;5;2;0.8
4317;(x * (y + z));(x * y) + (x * z);10;1;50;0;1.0
4318;(x * (y + z));(x * y) + (x * z);10;1;50;1;0.7
4319;(x * (y + z));(x * y) + (x * z);10;1;50;2;0.6
4320;(x * (y + z));(x * y) + (x * z);10;3;0;0;1.0
4321;(x * (y + z));(x * y) + (x * z);10;3;0;1;0.9
4322;(x * (y + z));(x * y) + (x * z);10;3;0;2;0.5
4323;(x * (y + z));(x * y) + (x * z);10;3;1;0;1.0
4324;(x * (y + z));(x * y) + (x * z);10;3;1;1;0.6
4325;(x * (y + z));(x * y) + (x * z);10;3;1;2;0.6
4326;(x * (y + z));(x * y) + (x * z);10;3;2;0;0.9
4327;(x * (y + z));(x * y) + (x * z);10;3;2;1;0.3
4328;(x * (y + z));(x * y) + (x * z);10;3;2;2;0.6
4329;(x * (y + z));(x * y) + (x * z);10;3;5;0;0.9
4330;(x * (y + z));(x * y) + (x * z);10;3;5;1;0.8
4331;(x * (y + z));(x * y) + (x * z);10;3;5;2;0.5
4332;(x * (y + z));(x * y) + (x * z);10;3;50;0;0.7
4333;(x * (y + z));(x * y) + (x * z);10;3;50;1;0.9
4334;(x * (y + z));(x * y) + (x * z);10;3;50;2;0.9
4335;(x * (y + z));(x * y) + (x * z);10;5;0;0;0.8
4336;(x * (y + z));(x * y) + (x * z);10;5;0;1;0.8
4337;(x * (y + z));(x * y) + (x * z);10;5;0;2;0.7
4338;(x * (y + z));(x * y) + (x * z);10;5;1;0;0.8
4339;(x * (y + z));(x * y) + (x * z);10;5;1;1;0.5
4340;(x * (y + z));(x * y) + (x * z);10;5;1;2;0.8
4341;(x * (y + z));(x * y) + (x * z);10;5;2;0;0.7
4342;(x * (y + z));(x * y) + (x * z);10;5;2;1;0.6
4343;(x * (y + z));(x * y) + (x * z);10;5;2;2;0.6
4344;(x * (y + z));(x * y) + (x * z);10;5;5;0;0.8
4345;(x * (y + z));(x * y) + (x * z);10;5;5;1;0.8
4346;(x * (y + z));(x * y) + (x * z);10;5;5;2;0.6
4347;(x * (y + z));(x * y) + (x * z);10;5;50;0;0.9
4348;(x * (y + z));(x * y) + (x * z);10;5;50;1;0.7
4349;(x * (y + z));(x * y) + (x * z);10;5;50;2;0.5
4350;(x * (y + z));(x * y) + (x * z);10;10;0;0;0.8
4351;(x * (y + z));(x * y) + (x * z);10;10;0;1;0.8
4352;(x * (y + z));(x * y) + (x * z);10;10;0;2;0.5
4353;(x * (y + z));(x * y) + (x * z);10;10;1;0;0.6
4354;(x * (y + z));(x * y) + (x * z);10;10;1;1;0.6
4355;(x * (y + z));(x * y) + (x * z);10;10;1;2;0.6
4356;(x * (y + z));(x * y) + (x * z);10;10;2;0;0.8
4357;(x * (y + z));(x * y) + (x * z);10;10;2;1;0.7
4358;(x * (y + z));(x * y) + (x * z);10;10;2;2;0.7
4359;(x * (y + z));(x * y) + (x * z);10;10;5;0;0.8
4360;(x * (y + z));(x * y) + (x * z);10;10;5;1;0.5
4361;(x * (y + z));(x * y) + (x * z);10;10;5;2;0.7
4362;(x * (y + z));(x * y) + (x * z);10;10;50;0;0.7
4363;(x * (y + z));(x * y) + (x * z);10;10;50;1;0.8
4364;(x * (y + z));(x * y) + (x * z);10;10;50;2;0.8
4365;(x * (y + z));(x * y) + (x * z);10;100;0;0;0.7
4366;(x * (y + z));(x * y) + (x * z);10;100;0;1;0.4
4367;(x * (y + z));(x * y) + (x * z);10;100;0;2;0.7
4368;(x * (y + z));(x * y) + (x * z);10;100;1;0;0.9
4369;(x * (y + z));(x * y) + (x * z);10;100;1;1;0.7
4370;(x * (y + z));(x * y) + (x * z);10;100;1;2;0.7
4371;(x * (y + z));(x * y) + (x * z);10;100;2;0;0.6
4372;(x * (y + z));(x * y) + (x * z);10;100;2;1;0.9
4373;(x * (y + z));(x * y) + (x * z);10;100;2;2;0.5
4374;(x * (y + z));(x * y) + (x * z);10;100;5;0;0.9
4375;(x * (y + z));(x * y) + (x * z);10;100;5;1;0.8
4376;(x * (y + z));(x * y) + (x * z);10;100;5;2;0.7
4377;(x * (y + z));(x * y) + (x * z);10;100;50;0;0.6
4378;(x * (y + z));(x * y) + (x * z);10;100;50;1;0.7
4379;(x * (y + z));(x * y) + (x * z);10;100;50;2;0.7
4380;(x * (y + z));(x * y) + (x * z);10;10000;0;0;0.7
4381;(x * (y + z));(x * y) + (x * z);10;10000;0;1;0.8
4382;(x * (y + z));(x * y) + (x * z);10;10000;0;2;0.6
4383;(x * (y + z));(x * y) + (x * z);10;10000;1;0;0.8
4384;(x * (y + z));(x * y) + (x * z);10;10000;1;1;0.9
4385;(x * (y + z));(x * y) + (x * z);10;10000;1;2;0.7
4386;(x * (y + z));(x * y) + (x * z);10;10000;2;0;0.8
4387;(x * (y + z));(x * y) + (x * z);10;10000;2;1;0.5
4388;(x * (y + z));(x * y) + (x * z);10;10000;2;2;0.3
4389;(x * (y + z));(x * y) + (x * z);10;10000;5;0;0.6
4390;(x * (y + z));(x * y) + (x * z);10;10000;5;1;0.7
4391;(x * (y + z));(x * y) + (x * z);10;10000;5;2;0.8
4392;(x * (y + z));(x * y) + (x * z);10;10000;50;0;0.9
4393;(x * (y + z));(x * y) + (x * z);10;10000;50;1;0.8
4394;(x * (y + z));(x * y) + (x * z);10;10000;50;2;0.8
4395;(x * (y + z));(x * y) + (x * z);10;1000000;0;0;0.4
4396;(x * (y + z));(x * y) + (x * z);10;1000000;0;1;0.7
4397;(x * (y + z));(x * y) + (x * z);10;1000000;0;2;0.8
4398;(x * (y + z));(x * y) + (x * z);10;1000000;1;0;0.9
4399;(x * (y + z));(x * y) + (x * z);10;1000000;1;1;0.6
4400;(x * (y + z));(x * y) + (x * z);10;1000000;1;2;0.6
4401;(x * (y + z));(x * y) + (x * z);10;1000000;2;0;0.7
4402;(x * (y + z));(x * y) + (x * z);10;1000000;2;1;0.6
4403;(x * (y + z));(x * y) + (x * z);10;1000000;2;2;0.7
4404;(x * (y + z));(x * y) + (x * z);10;1000000;5;0;0.6
4405;(x * (y + z));(x * y) + (x * z);10;1000000;5;1;0.9
4406;(x * (y + z));(x * y) + (x * z);10;1000000;5;2;0.7
4407;(x * (y + z));(x * y) + (x * z);10;1000000;50;0;0.8
4408;(x * (y + z));(x * y) + (x * z);10;1000000;50;1;0.7
4409;(x * (y + z));(x * y) + (x * z);10;1000000;50;2;0.3
4410;(x * (y + z));(x * y) + (x * z);100;1;0;0;1.0
4411;(x * (y + z));(x * y) + (x * z);100;1;0;1;0.86
4412;(x * (y + z));(x * y) + (x * z);100;1;0;2;0.69
4413;(x * (y + z));(x * y) + (x * z);100;1;1;0;0.97
4414;(x * (y + z));(x * y) + (x * z);100;1;1;1;0.79
4415;(x * (y + z));(x * y) + (x * z);100;1;1;2;0.64
4416;(x * (y + z));(x * y) + (x * z);100;1;2;0;0.95
4417;(x * (y + z));(x * y) + (x * z);100;1;2;1;0.75
4418;(x * (y + z));(x * y) + (x * z);100;1;2;2;0.76
4419;(x * (y + z));(x * y) + (x * z);100;1;5;0;0.92
4420;(x * (y + z));(x * y) + (x * z);100;1;5;1;0.75
4421;(x * (y + z));(x * y) + (x * z);100;1;5;2;0.65
4422;(x * (y + z));(x * y) + (x * z);100;1;50;0;0.98
4423;(x * (y + z));(x * y) + (x * z);100;1;50;1;0.88
4424;(x * (y + z));(x * y) + (x * z);100;1;50;2;0.64
4425;(x * (y + z));(x * y) + (x * z);100;3;0;0;0.89
4426;(x * (y + z));(x * y) + (x * z);100;3;0;1;0.75
4427;(x * (y + z));(x * y) + (x * z);100;3;0;2;0.69
4428;(x * (y + z));(x * y) + (x * z);100;3;1;0;0.86
4429;(x * (y + z));(x * y) + (x * z);100;3;1;1;0.69
4430;(x * (y + z));(x * y) + (x * z);100;3;1;2;0.72
4431;(x * (y + z));(x * y) + (x * z);100;3;2;0;0.85
4432;(x * (y + z));(x * y) + (x * z);100;3;2;1;0.72
4433;(x * (y + z));(x * y) + (x * z);100;3;2;2;0.67
4434;(x * (y + z));(x * y) + (x * z);100;3;5;0;0.87
4435;(x * (y + z));(x * y) + (x * z);100;3;5;1;0.66
4436;(x * (y + z));(x * y) + (x * z);100;3;5;2;0.67
4437;(x * (y + z));(x * y) + (x * z);100;3;50;0;0.85
4438;(x * (y + z));(x * y) + (x * z);100;3;50;1;0.74
4439;(x * (y + z));(x * y) + (x * z);100;3;50;2;0.69
4440;(x * (y + z));(x * y) + (x * z);100;5;0;0;0.8
4441;(x * (y + z));(x * y) + (x * z);100;5;0;1;0.73
4442;(x * (y + z));(x * y) + (x * z);100;5;0;2;0.55
4443;(x * (y + z));(x * y) + (x * z);100;5;1;0;0.81
4444;(x * (y + z));(x * y) + (x * z);100;5;1;1;0.63
4445;(x * (y + z));(x * y) + (x * z);100;5;1;2;0.63
4446;(x * (y + z));(x * y) + (x * z);100;5;2;0;0.78
4447;(x * (y + z));(x * y) + (x * z);100;5;2;1;0.7
4448;(x * (y + z));(x * y) + (x * z);100;5;2;2;0.69
4449;(x * (y + z));(x * y) + (x * z);100;5;5;0;0.77
4450;(x * (y + z));(x * y) + (x * z);100;5;5;1;0.76
4451;(x * (y + z));(x * y) + (x * z);100;5;5;2;0.67
4452;(x * (y + z));(x * y) + (x * z);100;5;50;0;0.84
4453;(x * (y + z));(x * y) + (x * z);100;5;50;1;0.69
4454;(x * (y + z));(x * y) + (x * z);100;5;50;2;0.55
4455;(x * (y + z));(x * y) + (x * z);100;10;0;0;0.73
4456;(x * (y + z));(x * y) + (x * z);100;10;0;1;0.68
4457;(x * (y + z));(x * y) + (x * z);100;10;0;2;0.62
4458;(x * (y + z));(x * y) + (x * z);100;10;1;0;0.81
4459;(x * (y + z));(x * y) + (x * z);100;10;1;1;0.8
4460;(x * (y + z));(x * y) + (x * z);100;10;1;2;0.73
4461;(x * (y + z));(x * y) + (x * z);100;10;2;0;0.84
4462;(x * (y + z));(x * y) + (x * z);100;10;2;1;0.67
4463;(x * (y + z));(x * y) + (x * z);100;10;2;2;0.62
4464;(x * (y + z));(x * y) + (x * z);100;10;5;0;0.68
4465;(x * (y + z));(x * y) + (x * z);100;10;5;1;0.63
4466;(x * (y + z));(x * y) + (x * z);100;10;5;2;0.66
4467;(x * (y + z));(x * y) + (x * z);100;10;50;0;0.8
4468;(x * (y + z));(x * y) + (x * z);100;10;50;1;0.67
4469;(x * (y + z));(x * y) + (x * z);100;10;50;2;0.66
4470;(x * (y + z));(x * y) + (x * z);100;100;0;0;0.61
4471;(x * (y + z));(x * y) + (x * z);100;100;0;1;0.72
4472;(x * (y + z));(x * y) + (x * z);100;100;0;2;0.58
4473;(x * (y + z));(x * y) + (x * z);100;100;1;0;0.72
4474;(x * (y + z));(x * y) + (x * z);100;100;1;1;0.59
4475;(x * (y + z));(x * y) + (x * z);100;100;1;2;0.68
4476;(x * (y + z));(x * y) + (x * z);100;100;2;0;0.65
4477;(x * (y + z));(x * y) + (x * z);100;100;2;1;0.68
4478;(x * (y + z));(x * y) + (x * z);100;100;2;2;0.68
4479;(x * (y + z));(x * y) + (x * z);100;100;5;0;0.69
4480;(x * (y + z));(x * y) + (x * z);100;100;5;1;0.65
4481;(x * (y + z));(x * y) + (x * z);100;100;5;2;0.66
4482;(x * (y + z));(x * y) + (x * z);100;100;50;0;0.73
4483;(x * (y + z));(x * y) + (x * z);100;100;50;1;0.67
4484;(x * (y + z));(x * y) + (x * z);100;100;50;2;0.63
4485;(x * (y + z));(x * y) + (x * z);100;10000;0;0;0.63
4486;(x * (y + z));(x * y) + (x * z);100;10000;0;1;0.69
4487;(x * (y + z));(x * y) + (x * z);100;10000;0;2;0.64
4488;(x * (y + z));(x * y) + (x * z);100;10000;1;0;0.65
4489;(x * (y + z));(x * y) + (x * z);100;10000;1;1;0.64
4490;(x * (y + z));(x * y) + (x * z);100;10000;1;2;0.59
4491;(x * (y + z));(x * y) + (x * z);100;10000;2;0;0.65
4492;(x * (y + z));(x * y) + (x * z);100;10000;2;1;0.71
4493;(x * (y + z));(x * y) + (x * z);100;10000;2;2;0.65
4494;(x * (y + z));(x * y) + (x * z);100;10000;5;0;0.57
4495;(x * (y + z));(x * y) + (x * z);100;10000;5;1;0.65
4496;(x * (y + z));(x * y) + (x * z);100;10000;5;2;0.58
4497;(x * (y + z));(x * y) + (x * z);100;10000;50;0;0.61
4498;(x * (y + z));(x * y) + (x * z);100;10000;50;1;0.59
4499;(x * (y + z));(x * y) + (x * z);100;10000;50;2;0.73
4500;(x * (y + z));(x * y) + (x * z);100;1000000;0;0;0.69
4501;(x * (y + z));(x * y) + (x * z);100;1000000;0;1;0.64
4502;(x * (y + z));(x * y) + (x * z);100;1000000;0;2;0.69
4503;(x * (y + z));(x * y) + (x * z);100;1000000;1;0;0.6
4504;(x * (y + z));(x * y) + (x * z);100;1000000;1;1;0.67
4505;(x * (y + z));(x * y) + (x * z);100;1000000;1;2;0.65
4506;(x * (y + z));(x * y) + (x * z);100;1000000;2;0;0.55
4507;(x * (y + z));(x * y) + (x * z);100;1000000;2;1;0.67
4508;(x * (y + z));(x * y) + (x * z);100;1000000;2;2;0.56
4509;(x * (y + z));(x * y) + (x * z);100;1000000;5;0;0.62
4510;(x * (y + z));(x * y) + (x * z);100;1000000;5;1;0.71
4511;(x * (y + z));(x * y) + (x * z);100;1000000;5;2;0.64
4512;(x * (y + z));(x * y) + (x * z);100;1000000;50;0;0.63
4513;(x * (y + z));(x * y) + (x * z);100;1000000;50;1;0.62
4514;(x * (y + z));(x * y) + (x * z);100;1000000;50;2;0.62
4515;(x * (y + z));(x * y) + (x * z);1000;1;0;0;0.961
4516;(x * (y + z));(x * y) + (x * z);1000;1;0;1;0.865
4517;(x * (y + z));(x * y) + (x * z);1000;1;0;2;0.706
4518;(x * (y + z));(x * y) + (x * z);1000;1;1;0;0.957
4519;(x * (y + z));(x * y) + (x * z);1000;1;1;1;0.756
4520;(x * (y + z));(x * y) + (x * z);1000;1;1;2;0.714
4521;(x * (y + z));(x * y) + (x * z);1000;1;2;0;0.955
4522;(x * (y + z));(x * y) + (x * z);1000;1;2;1;0.764
4523;(x * (y + z));(x * y) + (x * z);1000;1;2;2;0.656
4524;(x * (y + z));(x * y) + (x * z);1000;1;5;0;0.953
4525;(x * (y + z));(x * y) + (x * z);1000;1;5;1;0.759
4526;(x * (y + z));(x * y) + (x * z);1000;1;5;2;0.655
4527;(x * (y + z));(x * y) + (x * z);1000;1;50;0;0.964
4528;(x * (y + z));(x * y) + (x * z);1000;1;50;1;0.85
4529;(x * (y + z));(x * y) + (x * z);1000;1;50;2;0.702
4530;(x * (y + z));(x * y) + (x * z);1000;3;0;0;0.867
4531;(x * (y + z));(x * y) + (x * z);1000;3;0;1;0.731
4532;(x * (y + z));(x * y) + (x * z);1000;3;0;2;0.65
4533;(x * (y + z));(x * y) + (x * z);1000;3;1;0;0.898
4534;(x * (y + z));(x * y) + (x * z);1000;3;1;1;0.727
4535;(x * (y + z));(x * y) + (x * z);1000;3;1;2;0.722
4536;(x * (y + z));(x * y) + (x * z);1000;3;2;0;0.858
4537;(x * (y + z));(x * y) + (x * z);1000;3;2;1;0.719
4538;(x * (y + z));(x * y) + (x * z);1000;3;2;2;0.637
4539;(x * (y + z));(x * y) + (x * z);1000;3;5;0;0.862
4540;(x * (y + z));(x * y) + (x * z);1000;3;5;1;0.731
4541;(x * (y + z));(x * y) + (x * z);1000;3;5;2;0.647
4542;(x * (y + z));(x * y) + (x * z);1000;3;50;0;0.867
4543;(x * (y + z));(x * y) + (x * z);1000;3;50;1;0.744
4544;(x * (y + z));(x * y) + (x * z);1000;3;50;2;0.654
4545;(x * (y + z));(x * y) + (x * z);1000;5;0;0;0.804
4546;(x * (y + z));(x * y) + (x * z);1000;5;0;1;0.728
4547;(x * (y + z));(x * y) + (x * z);1000;5;0;2;0.654
4548;(x * (y + z));(x * y) + (x * z);1000;5;1;0;0.837
4549;(x * (y + z));(x * y) + (x * z);1000;5;1;1;0.681
4550;(x * (y + z));(x * y) + (x * z);1000;5;1;2;0.697
4551;(x * (y + z));(x * y) + (x * z);1000;5;2;0;0.817
4552;(x * (y + z));(x * y) + (x * z);1000;5;2;1;0.71
4553;(x * (y + z));(x * y) + (x * z);1000;5;2;2;0.645
4554;(x * (y + z));(x * y) + (x * z);1000;5;5;0;0.806
4555;(x * (y + z));(x * y) + (x * z);1000;5;5;1;0.71
4556;(x * (y + z));(x * y) + (x * z);1000;5;5;2;0.633
4557;(x * (y + z));(x * y) + (x * z);1000;5;50;0;0.812
4558;(x * (y + z));(x * y) + (x * z);1000;5;50;1;0.706
4559;(x * (y + z));(x * y) + (x * z);1000;5;50;2;0.645
4560;(x * (y + z));(x * y) + (x * z);1000;10;0;0;0.719
4561;(x * (y + z));(x * y) + (x * z);1000;10;0;1;0.706
4562;(x * (y + z));(x * y) + (x * z);1000;10;0;2;0.594
4563;(x * (y + z));(x * y) + (x * z);1000;10;1;0;0.76
4564;(x * (y + z));(x * y) + (x * z);1000;10;1;1;0.665
4565;(x * (y + z));(x * y) + (x * z);1000;10;1;2;0.694
4566;(x * (y + z));(x * y) + (x * z);1000;10;2;0;0.733
4567;(x * (y + z));(x * y) + (x * z);1000;10;2;1;0.669
4568;(x * (y + z));(x * y) + (x * z);1000;10;2;2;0.642
4569;(x * (y + z));(x * y) + (x * z);1000;10;5;0;0.736
4570;(x * (y + z));(x * y) + (x * z);1000;10;5;1;0.685
4571;(x * (y + z));(x * y) + (x * z);1000;10;5;2;0.641
4572;(x * (y + z));(x * y) + (x * z);1000;10;50;0;0.762
4573;(x * (y + z));(x * y) + (x * z);1000;10;50;1;0.713
4574;(x * (y + z));(x * y) + (x * z);1000;10;50;2;0.67
4575;(x * (y + z));(x * y) + (x * z);1000;100;0;0;0.673
4576;(x * (y + z));(x * y) + (x * z);1000;100;0;1;0.646
4577;(x * (y + z));(x * y) + (x * z);1000;100;0;2;0.656
4578;(x * (y + z));(x * y) + (x * z);1000;100;1;0;0.707
4579;(x * (y + z));(x * y) + (x * z);1000;100;1;1;0.643
4580;(x * (y + z));(x * y) + (x * z);1000;100;1;2;0.661
4581;(x * (y + z));(x * y) + (x * z);1000;100;2;0;0.655
4582;(x * (y + z));(x * y) + (x * z);1000;100;2;1;0.658
4583;(x * (y + z));(x * y) + (x * z);1000;100;2;2;0.642
4584;(x * (y + z));(x * y) + (x * z);1000;100;5;0;0.662
4585;(x * (y + z));(x * y) + (x * z);1000;100;5;1;0.667
4586;(x * (y + z));(x * y) + (x * z);1000;100;5;2;0.637
4587;(x * (y + z));(x * y) + (x * z);1000;100;50;0;0.7
4588;(x * (y + z));(x * y) + (x * z);1000;100;50;1;0.665
4589;(x * (y + z));(x * y) + (x * z);1000;100;50;2;0.648
4590;(x * (y + z));(x * y) + (x * z);1000;10000;0;0;0.621
4591;(x * (y + z));(x * y) + (x * z);1000;10000;0;1;0.66
4592;(x * (y + z));(x * y) + (x * z);1000;10000;0;2;0.634
4593;(x * (y + z));(x * y) + (x * z);1000;10000;1;0;0.663
4594;(x * (y + z));(x * y) + (x * z);1000;10000;1;1;0.643
4595;(x * (y + z));(x * y) + (x * z);1000;10000;1;2;0.647
4596;(x * (y + z));(x * y) + (x * z);1000;10000;2;0;0.674
4597;(x * (y + z));(x * y) + (x * z);1000;10000;2;1;0.659
4598;(x * (y + z));(x * y) + (x * z);1000;10000;2;2;0.67
4599;(x * (y + z));(x * y) + (x * z);1000;10000;5;0;0.651
4600;(x * (y + z));(x * y) + (x * z);1000;10000;5;1;0.654
4601;(x * (y + z));(x * y) + (x * z);1000;10000;5;2;0.653
4602;(x * (y + z));(x * y) + (x * z);1000;10000;50;0;0.637
4603;(x * (y + z));(x * y) + (x * z);1000;10000;50;1;0.658
4604;(x * (y + z));(x * y) + (x * z);1000;10000;50;2;0.622
4605;(x * (y + z));(x * y) + (x * z);1000;1000000;0;0;0.684
4606;(x * (y + z));(x * y) + (x * z);1000;1000000;0;1;0.677
4607;(x * (y + z));(x * y) + (x * z);1000;1000000;0;2;0.636
4608;(x * (y + z));(x * y) + (x * z);1000;1000000;1;0;0.641
4609;(x * (y + z));(x * y) + (x * z);1000;1000000;1;1;0.665
4610;(x * (y + z));(x * y) + (x * z);1000;1000000;1;2;0.676
4611;(x * (y + z));(x * y) + (x * z);1000;1000000;2;0;0.645
4612;(x * (y + z));(x * y) + (x * z);1000;1000000;2;1;0.677
4613;(x * (y + z));(x * y) + (x * z);1000;1000000;2;2;0.631
4614;(x * (y + z));(x * y) + (x * z);1000;1000000;5;0;0.628
4615;(x * (y + z));(x * y) + (x * z);1000;1000000;5;1;0.664
4616;(x * (y + z));(x * y) + (x * z);1000;1000000;5;2;0.68
4617;(x * (y + z));(x * y) + (x * z);1000;1000000;50;0;0.663
4618;(x * (y + z));(x * y) + (x * z);1000;1000000;50;1;0.68
4619;(x * (y + z));(x * y) + (x * z);1000;1000000;50;2;0.643
4620;(x * (y + z));(x * y) + (x * z);10000;1;0;0;0.9573
4621;(x * (y + z));(x * y) + (x * z);10000;1;0;1;0.849
4622;(x * (y + z));(x * y) + (x * z);10000;1;0;2;0.6951
4623;(x * (y + z));(x * y) + (x * z);10000;1;1;0;0.9635
4624;(x * (y + z));(x * y) + (x * z);10000;1;1;1;0.7638
4625;(x * (y + z));(x * y) + (x * z);10000;1;1;2;0.7113
4626;(x * (y + z));(x * y) + (x * z);10000;1;2;0;0.9598
4627;(x * (y + z));(x * y) + (x * z);10000;1;2;1;0.7628
4628;(x * (y + z));(x * y) + (x * z);10000;1;2;2;0.6722
4629;(x * (y + z));(x * y) + (x * z);10000;1;5;0;0.9591
4630;(x * (y + z));(x * y) + (x * z);10000;1;5;1;0.7654
4631;(x * (y + z));(x * y) + (x * z);10000;1;5;2;0.6404
4632;(x * (y + z));(x * y) + (x * z);10000;1;50;0;0.9617
4633;(x * (y + z));(x * y) + (x * z);10000;1;50;1;0.8508
4634;(x * (y + z));(x * y) + (x * z);10000;1;50;2;0.6888
4635;(x * (y + z));(x * y) + (x * z);10000;3;0;0;0.8626
4636;(x * (y + z));(x * y) + (x * z);10000;3;0;1;0.7547
