idExperiment;op1;op2;repetitions;randomRange;floatingNumbers;randomStrategy;result
3938;((x + y) + z) + w;(x + (y + z)) + w;100;10;2;2;0.82
3939;((x + y) + z) + w;(x + (y + z)) + w;100;10;5;0;0.92
3940;((x + y) + z) + w;(x + (y + z)) + w;100;10;5;1;0.78
3941;((x + y) + z) + w;(x + (y + z)) + w;100;10;5;2;0.8
3942;((x + y) + z) + w;(x + (y + z)) + w;100;10;50;0;0.9
3943;((x + y) + z) + w;(x + (y + z)) + w;100;10;50;1;0.83
3944;((x + y) + z) + w;(x + (y + z)) + w;100;10;50;2;0.84
3945;((x + y) + z) + w;(x + (y + z)) + w;100;100;0;0;0.88
3946;((x + y) + z) + w;(x + (y + z)) + w;100;100;0;1;0.86
3947;((x + y) + z) + w;(x + (y + z)) + w;100;100;0;2;0.8
3948;((x + y) + z) + w;(x + (y + z)) + w;100;100;1;0;0.8
3949;((x + y) + z) + w;(x + (y + z)) + w;100;100;1;1;0.81
3950;((x + y) + z) + w;(x + (y + z)) + w;100;100;1;2;0.87
3951;((x + y) + z) + w;(x + (y + z)) + w;100;100;2;0;0.84
3952;((x + y) + z) + w;(x + (y + z)) + w;100;100;2;1;0.81
3953;((x + y) + z) + w;(x + (y + z)) + w;100;100;2;2;0.76
3954;((x + y) + z) + w;(x + (y + z)) + w;100;100;5;0;0.86
3955;((x + y) + z) + w;(x + (y + z)) + w;100;100;5;1;0.85
3956;((x + y) + z) + w;(x + (y + z)) + w;100;100;5;2;0.83
3957;((x + y) + z) + w;(x + (y + z)) + w;100;100;50;0;0.8
3958;((x + y) + z) + w;(x + (y + z)) + w;100;100;50;1;0.82
3959;((x + y) + z) + w;(x + (y + z)) + w;100;100;50;2;0.83
3960;((x + y) + z) + w;(x + (y + z)) + w;100;10000;0;0;0.91
3961;((x + y) + z) + w;(x + (y + z)) + w;100;10000;0;1;0.76
3962;((x + y) + z) + w;(x + (y + z)) + w;100;10000;0;2;0.74
3963;((x + y) + z) + w;(x + (y + z)) + w;100;10000;1;0;0.83
3964;((x + y) + z) + w;(x + (y + z)) + w;100;10000;1;1;0.82
3965;((x + y) + z) + w;(x + (y + z)) + w;100;10000;1;2;0.8
3966;((x + y) + z) + w;(x + (y + z)) + w;100;10000;2;0;0.8
3967;((x + y) + z) + w;(x + (y + z)) + w;100;10000;2;1;0.91
3968;((x + y) + z) + w;(x + (y + z)) + w;100;10000;2;2;0.87
3969;((x + y) + z) + w;(x + (y + z)) + w;100;10000;5;0;0.8
3970;((x + y) + z) + w;(x + (y + z)) + w;100;10000;5;1;0.8
3971;((x + y) + z) + w;(x + (y + z)) + w;100;10000;5;2;0.81
3972;((x + y) + z) + w;(x + (y + z)) + w;100;10000;50;0;0.84
3973;((x + y) + z) + w;(x + (y + z)) + w;100;10000;50;1;0.9
3974;((x + y) + z) + w;(x + (y + z)) + w;100;10000;50;2;0.81
3975;((x + y) + z) + w;(x + (y + z)) + w;100;1000000;0;0;0.87
3976;((x + y) + z) + w;(x + (y + z)) + w;100;1000000;0;1;0.83
3977;((x + y) + z) + w;(x + (y + z)) + w;100;1000000;0;2;0.75
3978;((x + y) + z) + w;(x + (y + z)) + w;100;1000000;1;0;0.77
3979;((x + y) + z) + w;(x + (y + z)) + w;100;1000000;1;1;0.87
3980;((x + y) + z) + w;(x + (y + z)) + w;100;1000000;1;2;0.8
3981;((x + y) + z) + w;(x + (y + z)) + w;100;1000000;2;0;0.85
3982;((x + y) + z) + w;(x + (y + z)) + w;100;1000000;2;1;0.85
3983;((x + y) + z) + w;(x + (y + z)) + w;100;1000000;2;2;0.82
3984;((x + y) + z) + w;(x + (y + z)) + w;100;1000000;5;0;0.9
3985;((x + y) + z) + w;(x + (y + z)) + w;100;1000000;5;1;0.83
3986;((x + y) + z) + w;(x + (y + z)) + w;100;1000000;5;2;0.82
3987;((x + y) + z) + w;(x + (y + z)) + w;100;1000000;50;0;0.9
3988;((x + y) + z) + w;(x + (y + z)) + w;100;1000000;50;1;0.88
3989;((x + y) + z) + w;(x + (y + z)) + w;100;1000000;50;2;0.85
3990;((x + y) + z) + w;(x + (y + z)) + w;1000;1;0;0;0.986
3991;((x + y) + z) + w;(x + (y + z)) + w;1000;1;0;1;0.867
3992;((x + y) + z) + w;(x + (y + z)) + w;1000;1;0;2;0.904
3993;((x + y) + z) + w;(x + (y + z)) + w;1000;1;1;0;0.976
3994;((x + y) + z) + w;(x + (y + z)) + w;1000;1;1;1;0.825
3995;((x + y) + z) + w;(x + (y + z)) + w;1000;1;1;2;0.804
3996;((x + y) + z) + w;(x + (y + z)) + w;1000;1;2;0;0.969
3997;((x + y) + z) + w;(x + (y + z)) + w;1000;1;2;1;0.846
3998;((x + y) + z) + w;(x + (y + z)) + w;1000;1;2;2;0.833
3999;((x + y) + z) + w;(x + (y + z)) + w;1000;1;5;0;0.974
4000;((x + y) + z) + w;(x + (y + z)) + w;1000;1;5;1;0.863
4001;((x + y) + z) + w;(x + (y + z)) + w;1000;1;5;2;0.839
4002;((x + y) + z) + w;(x + (y + z)) + w;1000;1;50;0;0.976
4003;((x + y) + z) + w;(x + (y + z)) + w;1000;1;50;1;0.878
4004;((x + y) + z) + w;(x + (y + z)) + w;1000;1;50;2;0.879
4005;((x + y) + z) + w;(x + (y + z)) + w;1000;3;0;0;0.927
4006;((x + y) + z) + w;(x + (y + z)) + w;1000;3;0;1;0.853
4007;((x + y) + z) + w;(x + (y + z)) + w;1000;3;0;2;0.853
4008;((x + y) + z) + w;(x + (y + z)) + w;1000;3;1;0;0.919
4009;((x + y) + z) + w;(x + (y + z)) + w;1000;3;1;1;0.852
4010;((x + y) + z) + w;(x + (y + z)) + w;1000;3;1;2;0.808
4011;((x + y) + z) + w;(x + (y + z)) + w;1000;3;2;0;0.912
4012;((x + y) + z) + w;(x + (y + z)) + w;1000;3;2;1;0.817
4013;((x + y) + z) + w;(x + (y + z)) + w;1000;3;2;2;0.821
4014;((x + y) + z) + w;(x + (y + z)) + w;1000;3;5;0;0.927
4015;((x + y) + z) + w;(x + (y + z)) + w;1000;3;5;1;0.807
4016;((x + y) + z) + w;(x + (y + z)) + w;1000;3;5;2;0.82
4017;((x + y) + z) + w;(x + (y + z)) + w;1000;3;50;0;0.936
4018;((x + y) + z) + w;(x + (y + z)) + w;1000;3;50;1;0.86
4019;((x + y) + z) + w;(x + (y + z)) + w;1000;3;50;2;0.844
4020;((x + y) + z) + w;(x + (y + z)) + w;1000;5;0;0;0.906
4021;((x + y) + z) + w;(x + (y + z)) + w;1000;5;0;1;0.849
4022;((x + y) + z) + w;(x + (y + z)) + w;1000;5;0;2;0.846
4023;((x + y) + z) + w;(x + (y + z)) + w;1000;5;1;0;0.88
4024;((x + y) + z) + w;(x + (y + z)) + w;1000;5;1;1;0.826
4025;((x + y) + z) + w;(x + (y + z)) + w;1000;5;1;2;0.807
4026;((x + y) + z) + w;(x + (y + z)) + w;1000;5;2;0;0.876
4027;((x + y) + z) + w;(x + (y + z)) + w;1000;5;2;1;0.831
4028;((x + y) + z) + w;(x + (y + z)) + w;1000;5;2;2;0.844
4029;((x + y) + z) + w;(x + (y + z)) + w;1000;5;5;0;0.89
4030;((x + y) + z) + w;(x + (y + z)) + w;1000;5;5;1;0.839
4031;((x + y) + z) + w;(x + (y + z)) + w;1000;5;5;2;0.83
4032;((x + y) + z) + w;(x + (y + z)) + w;1000;5;50;0;0.915
4033;((x + y) + z) + w;(x + (y + z)) + w;1000;5;50;1;0.822
4034;((x + y) + z) + w;(x + (y + z)) + w;1000;5;50;2;0.835
4035;((x + y) + z) + w;(x + (y + z)) + w;1000;10;0;0;0.881
4036;((x + y) + z) + w;(x + (y + z)) + w;1000;10;0;1;0.847
4037;((x + y) + z) + w;(x + (y + z)) + w;1000;10;0;2;0.846
4038;((x + y) + z) + w;(x + (y + z)) + w;1000;10;1;0;0.862
4039;((x + y) + z) + w;(x + (y + z)) + w;1000;10;1;1;0.84
4040;((x + y) + z) + w;(x + (y + z)) + w;1000;10;1;2;0.817
4041;((x + y) + z) + w;(x + (y + z)) + w;1000;10;2;0;0.858
4042;((x + y) + z) + w;(x + (y + z)) + w;1000;10;2;1;0.823
4043;((x + y) + z) + w;(x + (y + z)) + w;1000;10;2;2;0.812
4044;((x + y) + z) + w;(x + (y + z)) + w;1000;10;5;0;0.864
4045;((x + y) + z) + w;(x + (y + z)) + w;1000;10;5;1;0.835
4046;((x + y) + z) + w;(x + (y + z)) + w;1000;10;5;2;0.814
4047;((x + y) + z) + w;(x + (y + z)) + w;1000;10;50;0;0.892
4048;((x + y) + z) + w;(x + (y + z)) + w;1000;10;50;1;0.849
4049;((x + y) + z) + w;(x + (y + z)) + w;1000;10;50;2;0.827
4050;((x + y) + z) + w;(x + (y + z)) + w;1000;100;0;0;0.833
4051;((x + y) + z) + w;(x + (y + z)) + w;1000;100;0;1;0.839
4052;((x + y) + z) + w;(x + (y + z)) + w;1000;100;0;2;0.824
4053;((x + y) + z) + w;(x + (y + z)) + w;1000;100;1;0;0.819
4054;((x + y) + z) + w;(x + (y + z)) + w;1000;100;1;1;0.808
4055;((x + y) + z) + w;(x + (y + z)) + w;1000;100;1;2;0.807
4056;((x + y) + z) + w;(x + (y + z)) + w;1000;100;2;0;0.842
4057;((x + y) + z) + w;(x + (y + z)) + w;1000;100;2;1;0.803
4058;((x + y) + z) + w;(x + (y + z)) + w;1000;100;2;2;0.83
4059;((x + y) + z) + w;(x + (y + z)) + w;1000;100;5;0;0.825
4060;((x + y) + z) + w;(x + (y + z)) + w;1000;100;5;1;0.822
4061;((x + y) + z) + w;(x + (y + z)) + w;1000;100;5;2;0.822
4062;((x + y) + z) + w;(x + (y + z)) + w;1000;100;50;0;0.83
4063;((x + y) + z) + w;(x + (y + z)) + w;1000;100;50;1;0.814
4064;((x + y) + z) + w;(x + (y + z)) + w;1000;100;50;2;0.822
4065;((x + y) + z) + w;(x + (y + z)) + w;1000;10000;0;0;0.813
4066;((x + y) + z) + w;(x + (y + z)) + w;1000;10000;0;1;0.833
4067;((x + y) + z) + w;(x + (y + z)) + w;1000;10000;0;2;0.819
4068;((x + y) + z) + w;(x + (y + z)) + w;1000;10000;1;0;0.831
4069;((x + y) + z) + w;(x + (y + z)) + w;1000;10000;1;1;0.838
4070;((x + y) + z) + w;(x + (y + z)) + w;1000;10000;1;2;0.804
4071;((x + y) + z) + w;(x + (y + z)) + w;1000;10000;2;0;0.821
4072;((x + y) + z) + w;(x + (y + z)) + w;1000;10000;2;1;0.831
4073;((x + y) + z) + w;(x + (y + z)) + w;1000;10000;2;2;0.827
4074;((x + y) + z) + w;(x + (y + z)) + w;1000;10000;5;0;0.813
4075;((x + y) + z) + w;(x + (y + z)) + w;1000;10000;5;1;0.84
4076;((x + y) + z) + w;(x + (y + z)) + w;1000;10000;5;2;0.806
4077;((x + y) + z) + w;(x + (y + z)) + w;1000;10000;50;0;0.835
4078;((x + y) + z) + w;(x + (y + z)) + w;1000;10000;50;1;0.842
4079;((x + y) + z) + w;(x + (y + z)) + w;1000;10000;50;2;0.834
4080;((x + y) + z) + w;(x + (y + z)) + w;1000;1000000;0;0;0.783
4081;((x + y) + z) + w;(x + (y + z)) + w;1000;1000000;0;1;0.833
4082;((x + y) + z) + w;(x + (y + z)) + w;1000;1000000;0;2;0.809
4083;((x + y) + z) + w;(x + (y + z)) + w;1000;1000000;1;0;0.822
4084;((x + y) + z) + w;(x + (y + z)) + w;1000;1000000;1;1;0.828
4085;((x + y) + z) + w;(x + (y + z)) + w;1000;1000000;1;2;0.814
4086;((x + y) + z) + w;(x + (y + z)) + w;1000;1000000;2;0;0.826
4087;((x + y) + z) + w;(x + (y + z)) + w;1000;1000000;2;1;0.817
4088;((x + y) + z) + w;(x + (y + z)) + w;1000;1000000;2;2;0.825
4089;((x + y) + z) + w;(x + (y + z)) + w;1000;1000000;5;0;0.849
4090;((x + y) + z) + w;(x + (y + z)) + w;1000;1000000;5;1;0.816
4091;((x + y) + z) + w;(x + (y + z)) + w;1000;1000000;5;2;0.833
4092;((x + y) + z) + w;(x + (y + z)) + w;1000;1000000;50;0;0.828
4093;((x + y) + z) + w;(x + (y + z)) + w;1000;1000000;50;1;0.829
4094;((x + y) + z) + w;(x + (y + z)) + w;1000;1000000;50;2;0.815
4095;((x + y) + z) + w;(x + (y + z)) + w;10000;1;0;0;0.9817
4096;((x + y) + z) + w;(x + (y + z)) + w;10000;1;0;1;0.8834
4097;((x + y) + z) + w;(x + (y + z)) + w;10000;1;0;2;0.8848
4098;((x + y) + z) + w;(x + (y + z)) + w;10000;1;1;0;0.9749
4099;((x + y) + z) + w;(x + (y + z)) + w;10000;1;1;1;0.8477
4100;((x + y) + z) + w;(x + (y + z)) + w;10000;1;1;2;0.811
4101;((x + y) + z) + w;(x + (y + z)) + w;10000;1;2;0;0.9752
4102;((x + y) + z) + w;(x + (y + z)) + w;10000;1;2;1;0.8404
4103;((x + y) + z) + w;(x + (y + z)) + w;10000;1;2;2;0.8235
4104;((x + y) + z) + w;(x + (y + z)) + w;10000;1;5;0;0.9731
4105;((x + y) + z) + w;(x + (y + z)) + w;10000;1;5;1;0.8474
4106;((x + y) + z) + w;(x + (y + z)) + w;10000;1;5;2;0.8276
4107;((x + y) + z) + w;(x + (y + z)) + w;10000;1;50;0;0.9809
4108;((x + y) + z) + w;(x + (y + z)) + w;10000;1;50;1;0.8724
4109;((x + y) + z) + w;(x + (y + z)) + w;10000;1;50;2;0.8855
4110;((x + y) + z) + w;(x + (y + z)) + w;10000;3;0;0;0.9344
4111;((x + y) + z) + w;(x + (y + z)) + w;10000;3;0;1;0.8526
4112;((x + y) + z) + w;(x + (y + z)) + w;10000;3;0;2;0.8432
4113;((x + y) + z) + w;(x + (y + z)) + w;10000;3;1;0;0.9175
4114;((x + y) + z) + w;(x + (y + z)) + w;10000;3;1;1;0.8223
4115;((x + y) + z) + w;(x + (y + z)) + w;10000;3;1;2;0.817
4116;((x + y) + z) + w;(x + (y + z)) + w;10000;3;2;0;0.9176
4117;((x + y) + z) + w;(x + (y + z)) + w;10000;3;2;1;0.8208
4118;((x + y) + z) + w;(x + (y + z)) + w;10000;3;2;2;0.8213
4119;((x + y) + z) + w;(x + (y + z)) + w;10000;3;5;0;0.924
4120;((x + y) + z) + w;(x + (y + z)) + w;10000;3;5;1;0.8201
4121;((x + y) + z) + w;(x + (y + z)) + w;10000;3;5;2;0.8178
4122;((x + y) + z) + w;(x + (y + z)) + w;10000;3;50;0;0.9303
4123;((x + y) + z) + w;(x + (y + z)) + w;10000;3;50;1;0.8495
4124;((x + y) + z) + w;(x + (y + z)) + w;10000;3;50;2;0.8494
4125;((x + y) + z) + w;(x + (y + z)) + w;10000;5;0;0;0.9068
4126;((x + y) + z) + w;(x + (y + z)) + w;10000;5;0;1;0.843
4127;((x + y) + z) + w;(x + (y + z)) + w;10000;5;0;2;0.8408
4128;((x + y) + z) + w;(x + (y + z)) + w;10000;5;1;0;0.8884
4129;((x + y) + z) + w;(x + (y + z)) + w;10000;5;1;1;0.8216
4130;((x + y) + z) + w;(x + (y + z)) + w;10000;5;1;2;0.8256
4131;((x + y) + z) + w;(x + (y + z)) + w;10000;5;2;0;0.8947
4132;((x + y) + z) + w;(x + (y + z)) + w;10000;5;2;1;0.8218
4133;((x + y) + z) + w;(x + (y + z)) + w;10000;5;2;2;0.8261
4134;((x + y) + z) + w;(x + (y + z)) + w;10000;5;5;0;0.8945
4135;((x + y) + z) + w;(x + (y + z)) + w;10000;5;5;1;0.8227
4136;((x + y) + z) + w;(x + (y + z)) + w;10000;5;5;2;0.8182
4137;((x + y) + z) + w;(x + (y + z)) + w;10000;5;50;0;0.9139
4138;((x + y) + z) + w;(x + (y + z)) + w;10000;5;50;1;0.838
4139;((x + y) + z) + w;(x + (y + z)) + w;10000;5;50;2;0.8432
4140;((x + y) + z) + w;(x + (y + z)) + w;10000;10;0;0;0.8731
4141;((x + y) + z) + w;(x + (y + z)) + w;10000;10;0;1;0.8383
4142;((x + y) + z) + w;(x + (y + z)) + w;10000;10;0;2;0.8355
4143;((x + y) + z) + w;(x + (y + z)) + w;10000;10;1;0;0.8598
4144;((x + y) + z) + w;(x + (y + z)) + w;10000;10;1;1;0.8271
4145;((x + y) + z) + w;(x + (y + z)) + w;10000;10;1;2;0.825
4146;((x + y) + z) + w;(x + (y + z)) + w;10000;10;2;0;0.8678
4147;((x + y) + z) + w;(x + (y + z)) + w;10000;10;2;1;0.8272
4148;((x + y) + z) + w;(x + (y + z)) + w;10000;10;2;2;0.8209
4149;((x + y) + z) + w;(x + (y + z)) + w;10000;10;5;0;0.8652
4150;((x + y) + z) + w;(x + (y + z)) + w;10000;10;5;1;0.8245
4151;((x + y) + z) + w;(x + (y + z)) + w;10000;10;5;2;0.8229
4152;((x + y) + z) + w;(x + (y + z)) + w;10000;10;50;0;0.8741
4153;((x + y) + z) + w;(x + (y + z)) + w;10000;10;50;1;0.8418
4154;((x + y) + z) + w;(x + (y + z)) + w;10000;10;50;2;0.8422
4155;((x + y) + z) + w;(x + (y + z)) + w;10000;100;0;0;0.8278
4156;((x + y) + z) + w;(x + (y + z)) + w;10000;100;0;1;0.825
4157;((x + y) + z) + w;(x + (y + z)) + w;10000;100;0;2;0.8184
4158;((x + y) + z) + w;(x + (y + z)) + w;10000;100;1;0;0.8328
4159;((x + y) + z) + w;(x + (y + z)) + w;10000;100;1;1;0.8143
4160;((x + y) + z) + w;(x + (y + z)) + w;10000;100;1;2;0.8143
4161;((x + y) + z) + w;(x + (y + z)) + w;10000;100;2;0;0.8292
4162;((x + y) + z) + w;(x + (y + z)) + w;10000;100;2;1;0.8165
4163;((x + y) + z) + w;(x + (y + z)) + w;10000;100;2;2;0.8213
4164;((x + y) + z) + w;(x + (y + z)) + w;10000;100;5;0;0.8321
4165;((x + y) + z) + w;(x + (y + z)) + w;10000;100;5;1;0.8117
4166;((x + y) + z) + w;(x + (y + z)) + w;10000;100;5;2;0.8187
4167;((x + y) + z) + w;(x + (y + z)) + w;10000;100;50;0;0.8311
4168;((x + y) + z) + w;(x + (y + z)) + w;10000;100;50;1;0.8348
4169;((x + y) + z) + w;(x + (y + z)) + w;10000;100;50;2;0.8198
4170;((x + y) + z) + w;(x + (y + z)) + w;10000;10000;0;0;0.8215
4171;((x + y) + z) + w;(x + (y + z)) + w;10000;10000;0;1;0.8318
4172;((x + y) + z) + w;(x + (y + z)) + w;10000;10000;0;2;0.8298
4173;((x + y) + z) + w;(x + (y + z)) + w;10000;10000;1;0;0.8222
4174;((x + y) + z) + w;(x + (y + z)) + w;10000;10000;1;1;0.8275
4175;((x + y) + z) + w;(x + (y + z)) + w;10000;10000;1;2;0.8257
4176;((x + y) + z) + w;(x + (y + z)) + w;10000;10000;2;0;0.8248
4177;((x + y) + z) + w;(x + (y + z)) + w;10000;10000;2;1;0.8135
4178;((x + y) + z) + w;(x + (y + z)) + w;10000;10000;2;2;0.8303
4179;((x + y) + z) + w;(x + (y + z)) + w;10000;10000;5;0;0.8232
4180;((x + y) + z) + w;(x + (y + z)) + w;10000;10000;5;1;0.8168
4181;((x + y) + z) + w;(x + (y + z)) + w;10000;10000;5;2;0.8253
4182;((x + y) + z) + w;(x + (y + z)) + w;10000;10000;50;0;0.8271
4183;((x + y) + z) + w;(x + (y + z)) + w;10000;10000;50;1;0.8364
4184;((x + y) + z) + w;(x + (y + z)) + w;10000;10000;50;2;0.8231
4185;((x + y) + z) + w;(x + (y + z)) + w;10000;1000000;0;0;0.818
4186;((x + y) + z) + w;(x + (y + z)) + w;10000;1000000;0;1;0.8408
4187;((x + y) + z) + w;(x + (y + z)) + w;10000;1000000;0;2;0.8218
4188;((x + y) + z) + w;(x + (y + z)) + w;10000;1000000;1;0;0.8175
4189;((x + y) + z) + w;(x + (y + z)) + w;10000;1000000;1;1;0.8142
4190;((x + y) + z) + w;(x + (y + z)) + w;10000;1000000;1;2;0.8152
4191;((x + y) + z) + w;(x + (y + z)) + w;10000;1000000;2;0;0.8243
4192;((x + y) + z) + w;(x + (y + z)) + w;10000;1000000;2;1;0.8165
4193;((x + y) + z) + w;(x + (y + z)) + w;10000;1000000;2;2;0.8282
4194;((x + y) + z) + w;(x + (y + z)) + w;10000;1000000;5;0;0.8286
4195;((x + y) + z) + w;(x + (y + z)) + w;10000;1000000;5;1;0.8215
4196;((x + y) + z) + w;(x + (y + z)) + w;10000;1000000;5;2;0.8234
4197;((x + y) + z) + w;(x + (y + z)) + w;10000;1000000;50;0;0.8318
4198;((x + y) + z) + w;(x + (y + z)) + w;10000;1000000;50;1;0.833
4199;((x + y) + z) + w;(x + (y + z)) + w;10000;1000000;50;2;0.829
4200;(x * (y + z));(x * y) + (x * z);1;1;0;0;1.0
4201;(x * (y + z));(x * y) + (x * z);1;1;0;1;1.0
4202;(x * (y + z));(x * y) + (x * z);1;1;0;2;1.0
4203;(x * (y + z));(x * y) + (x * z);1;1;1;0;1.0
4204;(x * (y + z));(x * y) + (x * z);1;1;1;1;0.0
4205;(x * (y + z));(x * y) + (x * z);1;1;1;2;0.0
4206;(x * (y + z));(x * y) + (x * z);1;1;2;0;1.0
4207;(x * (y + z));(x * y) + (x * z);1;1;2;1;1.0
4208;(x * (y + z));(x * y) + (x * z);1;1;2;2;1.0
4209;(x * (y + z));(x * y) + (x * z);1;1;5;0;1.0
4210;(x * (y + z));(x * y) + (x * z);1;1;5;1;1.0
4211;(x * (y + z));(x * y) + (x * z);1;1;5;2;1.0
4212;(x * (y + z));(x * y) + (x * z);1;1;50;0;1.0
4213;(x * (y + z));(x * y) + (x * z);1;1;50;1;1.0
4214;(x * (y + z));(x * y) + (x * z);1;1;50;2;1.0
4215;(x * (y + z));(x * y) + (x * z);1;3;0;0;1.0
4216;(x * (y + z));(x * y) + (x * z);1;3;0;1;1.0
4217;(x * (y + z));(x * y) + (x * z);1;3;0;2;1.0
4218;(x * (y + z));(x * y) + (x * z);1;3;1;0;0.0
4219;(x * (y + z));(x * y) + (x * z);1;3;1;1;0.0
4220;(x * (y + z));(x * y) + (x * z);1;3;1;2;0.0
4221;(x * (y + z));(x * y) + (x * z);1;3;2;0;1.0
4222;(x * (y + z));(x * y) + (x * z);1;3;2;1;1.0
4223;(x * (y + z));(x * y) + (x * z);1;3;2;2;1.0
4224;(x * (y + z));(x * y) + (x * z);1;3;5;0;0.0
4225;(x * (y + z));(x * y) + (x * z);1;3;5;1;1.0
4226;(x * (y + z));(x * y) + (x * z);1;3;5;2;1.0
4227;(x * (y + z));(x * y) + (x * z);1;3;50;0;1.0
4228;(x * (y + z));(x * y) + (x * z);1;3;50;1;0.0
4229;(x * (y + z));(x * y) + (x * z);1;3;50;2;1.0
4230;(x * (y + z));(x * y) + (x * z);1;5;0;0;0.0
4231;(x * (y + z));(x * y) + (x * z);1;5;0;1;0.0
4232;(x * (y + z));(x * y) + (x * z);1;5;0;2;1.0
4233;(x * (y + z));(x * y) + (x * z);1;5;1;0;1.0
4234;(x * (y + z));(x * y) + (x * z);1;5;1;1;1.0
4235;(x * (y + z));(x * y) + (x * z);1;5;1;2;0.0
4236;(x * (y + z));(x * y) + (x * z);1;5;2;0;1.0
4237;(x * (y + z));(x * y) + (x * z);1;5;2;1;0.0
4238;(x * (y + z));(x * y) + (x * z);1;5;2;2;0.0
4239;(x * (y + z));(x * y) + (x * z);1;5;5;0;0.0
4240;(x * (y + z));(x * y) + (x * z);1;5;5;1;0.0
4241;(x * (y + z));(x * y) + (x * z);1;5;5;2;1.0
4242;(x * (y + z));(x * y) + (x * z);1;5;50;0;1.0
4243;(x * (y + z));(x * y) + (x * z);1;5;50;1;0.0
4244;(x * (y + z));(x * y) + (x * z);1;5;50;2;1.0
4245;(x * (y + z));(x * y) + (x * z);1;10;0;0;1.0
4246;(x * (y + z));(x * y) + (x * z);1;10;0;1;1.0
4247;(x * (y + z));(x * y) + (x * z);1;10;0;2;1.0
4248;(x * (y + z));(x * y) + (x * z);1;10;1;0;1.0
4249;(x * (y + z));(x * y) + (x * z);1;10;1;1;0.0
4250;(x * (y + z));(x * y) + (x * z);1;10;1;2;1.0
4251;(x * (y + z));(x * y) + (x * z);1;10;2;0;1.0
4252;(x * (y + z));(x * y) + (x * z);1;10;2;1;1.0
4253;(x * (y + z));(x * y) + (x * z);1;10;2;2;1.0
4254;(x * (y + z));(x * y) + (x * z);1;10;5;0;0.0
4255;(x * (y + z));(x * y) + (x * z);1;10;5;1;1.0
4256;(x * (y + z));(x * y) + (x * z);1;10;5;2;1.0
4257;(x * (y + z));(x * y) + (x * z);1;10;50;0;1.0
4258;(x * (y + z));(x * y) + (x * z);1;10;50;1;1.0
4259;(x * (y + z));(x * y) + (x * z);1;10;50;2;1.0
4260;(x * (y + z));(x * y) + (x * z);1;100;0;0;0.0
4261;(x * (y + z));(x * y) + (x * z);1;100;0;1;1.0
4262;(x * (y + z));(x * y) + (x * z);1;100;0;2;1.0
4263;(x * (y + z));(x * y) + (x * z);1;100;1;0;1.0
4264;(x * (y + z));(x * y) + (x * z);1;100;1;1;0.0
4265;(x * (y + z));(x * y) + (x * z);1;100;1;2;1.0
4266;(x * (y + z));(x * y) + (x * z);1;100;2;0;0.0
4267;(x * (y + z));(x * y) + (x * z);1;100;2;1;0.0
4268;(x * (y + z));(x * y) + (x * z);1;100;2;2;1.0
4269;(x * (y + z));(x * y) + (x * z);1;100;5;0;1.0
4270;(x * (y + z));(x * y) + (x * z);1;100;5;1;0.0
4271;(x * (y + z));(x * y) + (x * z);1;100;5;2;0.0
4272;(x * (y + z));(x * y) + (x * z);1;100;50;0;1.0
4273;(x * (y + z));(x * y) + (x * z);1;100;50;1;1.0
4274;(x * (y + z));(x * y) + (x * z);1;100;50;2;1.0
4275;(x * (y + z));(x * y) + (x * z);1;10000;0;0;0.0
4276;(x * (y + z));(x * y) + (x * z);1;10000;0;1;0.0
4277;(x * (y + z));(x * y) + (x * z);1;10000;0;2;1.0
4278;(x * (y + z));(x * y) + (x * z);1;10000;1;0;1.0
4279;(x * (y + z));(x * y) + (x * z);1;10000;1;1;0.0
4280;(x * (y + z));(x * y) + (x * z);1;10000;1;2;1.0
4281;(x * (y + z));(x * y) + (x * z);1;10000;2;0;1.0
4282;(x * (y + z));(x * y) + (x * z);1;10000;2;1;1.0
4283;(x * (y + z));(x * y) + (x * z);1;10000;2;2;1.0
4284;(x * (y + z));(x * y) + (x * z);1;10000;5;0;1.0
4285;(x * (y + z));(x * y) + (x * z);1;10000;5;1;1.0
4286;(x * (y + z));(x * y) + (x * z);1;10000;5;2;0.0
4287;(x * (y + z));(x * y) + (x * z);1;10000;50;0;1.0
4288;(x * (y + z));(x * y) + (x * z);1;10000;50;1;1.0
4289;(x * (y + z));(x * y) + (x * z);1;10000;50;2;1.0
4290;(x * (y + z));(x * y) + (x * z);1;1000000;0;0;1.0
4291;(x * (y + z));(x * y) + (x * z);1;1000000;0;1;1.0
4292;(x * (y + z));(x * y) + (x * z);1;1000000;0;2;0.0
4293;(x * (y + z));(x * y) + (x * z);1;1000000;1;0;0.0
4294;(x * (y + z));(x * y) + (x * z);1;1000000;1;1;1.0
4295;(x * (y + z));(x * y) + (x * z);1;1000000;1;2;1.0
4296;(x * (y + z));(x * y) + (x * z);1;1000000;2;0;0.0
4297;(x * (y + z));(x * y) + (x * z);1;1000000;2;1;1.0
4298;(x * (y + z));(x * y) + (x * z);1;1000000;2;2;1.0
4299;(x * (y + z));(x * y) + (x * z);1;1000000;5;0;1.0
4300;(x * (y + z));(x * y) + (x * z);1;1000000;5;1;0.0
4301;(x * (y + z));(x * y) + (x * z);1;1000000;5;2;0.0
4302;(x * (y + z));(x * y) + (x * z);1;1000000;50;0;1.0
